mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres,geoSRate,geoSRateNm
82,2922,124,292,0,0,4,0,0,0,0,0,116,0,34,4,47,291,0,0,0,47,150,1,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,6,5,0,1,1,1,875789,572103,113,0,0,0,1,1
83,2922,0,0,0,0,21,0,0,0,0,0,169,0,120,4,103,738,0,0,3,509,144,5,0,120,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,12,3,0,1,2,1,876927,573667,125,0,0,0,1,1
84,2923,314,1066,0,0,222,0,0,0,0,0,17,0,83,22,30,42,0,0,28,25,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,13,4,2,1,2,1,875231,570211,120,0,0,0,1,1
85,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,9,4,1,1,1,1,876905,569891,64,0,0,0,1,1
86,2923,0,0,0,0,21,0,0,0,0,0,140,0,90,11,6,442,0,0,8,91,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,1,1,1,877086,571332,37,0,0,0,1,1
87,2924,130,458,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,4,9,0,1,1,1,875974,576705,40,0,0,0,1,1
88,2924,138,495,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,1,1,1,877186,578474,40,0,0,0,1,1
89,2924,100,348,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,1,1,1,875914,578017,39,0,0,0,1,1
90,2924,126,452,0,0,56,0,0,0,0,0,0,0,11,10,35,72,0,0,3,43,47,3,43,204,0,0,0,3,0,0,0,0,0,208,0,0,0,0,739,0,0,0,1962,0,97,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,1,1,1,877334,576293,94,150,0,0,1,1
91,2924,93,360,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,1,1,1,875882,579236,34,0,0,0,1,1
92,2924,87,298,0,0,2,0,0,0,0,0,0,0,14,0,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,1,1,1,876960,579579,31,0,0,0,1,1
93,2924,48,227,0,0,8,0,0,0,0,0,47,0,9,0,0,496,0,0,0,62,39,5,51,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,8,5,0,1,1,1,876043,575402,41,192,0,0,1,1
94,2925,158,466,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5,1,14,0,1,1,1,880599,579197,41,0,0,0,1,1
95,2925,174,551,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,1,12,0,1,1,1,878435,579079,52,0,0,0,1,1
96,2925,213,672,0,0,2,0,0,0,0,0,1,0,0,0,23,20,0,0,6,30,30,10,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7,3,18,0,1,1,2,882435,579507,28,0,0,0,1,1
97,2925,90,275,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7,1,20,0,1,1,2,880689,579804,33,0,0,0,1,1
98,2926,999,2967,0,0,2,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,11,1,33,0,1,1,3,879440,582345,57,0,0,0,1,1
99,2926,538,1547,0,0,2,0,0,0,0,0,8,0,0,0,15,13,0,0,0,0,14,0,0,49,0,0,0,0,0,0,0,0,0,46,0,0,0,0,148,0,0,0,1388,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,9,2,27,0,1,1,2,878686,583100,86,0,0,0,1,1
100,2926,200,615,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,12,1,35,0,1,1,3,879934,582677,6,0,0,0,1,1
101,2926,460,1350,0,0,8,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,10,1,29,0,1,1,2,880012,581018,82,0,0,0,1,1
102,2926,706,2094,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,12,1,35,0,1,1,3,881953,581680,39,0,0,0,1,1
103,2926,349,1064,0,0,4,0,0,0,0,0,6,0,0,0,26,26,0,0,1,9,122,5,0,146,0,0,0,5,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7,2,22,0,1,1,2,878040,583478,63,0,0,0,1,1
104,2926,592,1690,0,0,0,0,0,0,0,0,0,0,3,3,0,25,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,12,1,35,0,1,1,3,880351,582946,25,0,0,0,1,1
105,2926,184,562,0,0,29,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,13,1,38,0,1,1,3,881153,581989,20,0,0,0,1,1
106,2926,280,860,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8,1,22,0,1,1,2,881894,580601,8,0,0,0,1,1
107,2926,541,1545,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,9,1,26,0,1,1,2,880968,580274,47,0,0,0,1,1
108,2927,641,1695,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,14,3,37,1,1,1,3,880745,584645,22,0,0,0,1,1
109,2927,445,1140,0,0,0,0,0,0,0,0,117,0,18,0,263,110,0,0,3,21,77,0,0,51,0,0,0,3,0,0,0,0,0,73,0,0,0,0,736,244,0,0,0,2172,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,9,4,25,1,1,1,2,883171,584271,67,0,0,0,1,1
110,2927,271,709,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,34,1,1,4,0,0,0,0,0,0,0,0,0,0,0,14,4,39,1,1,1,3,881678,584572,16,0,0,0,1,1
111,2927,690,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,14,2,39,0,1,1,3,880613,583607,45,0,0,0,1,1
112,2927,402,1065,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,10,3,28,1,1,1,3,882767,581804,27,0,0,0,1,1
113,2927,580,1478,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,15,2,41,1,1,1,3,881497,583731,36,0,0,0,1,1
114,2927,223,596,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,12,2,33,1,1,1,3,882894,582962,26,0,0,0,1,1
115,2927,401,1054,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,12,3,32,1,1,1,3,882401,585000,15,0,0,0,1,1
116,2928,733,2089,0,0,32,0,0,0,0,0,20,0,12,10,18,52,0,0,3,14,55,87,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1,1,880426,587476,424,0,0,0,1,1
117,2928,294,795,0,0,0,0,0,0,0,0,2,0,14,0,0,31,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,1,1,1,878845,589275,137,0,0,0,1,1
118,2928,87,296,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,1,1,1,882649,588154,15,0,0,0,1,1
119,2928,142,410,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,1,1,1,878889,588012,40,0,0,0,1,1
120,2928,99,278,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,1,1,1,881510,588060,47,0,0,0,1,1
121,2929,218,713,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,1,12,0,1,1,1,883138,588309,32,0,0,0,1,1
122,2929,127,395,0,0,0,0,0,0,0,0,16,0,0,0,38,37,0,0,8,14,18,1,0,158,0,0,0,4,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,4,18,1,1,1,2,883427,585992,29,0,0,0,1,1
123,2929,138,434,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,2,17,0,1,1,2,883132,586958,21,0,0,0,1,1
124,2930,317,1078,0,0,4,0,0,0,0,0,0,0,9,0,8,13,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,1,1,1,885444,590231,103,0,0,0,1,1
125,2930,97,409,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,1,1,1,886243,589522,27,0,0,0,1,1
126,2930,106,411,0,2,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,1,1,1,884624,589345,34,0,0,0,1,1
127,2930,162,564,0,0,10,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,1,1,1,883577,589086,40,0,0,0,1,1
128,2931,141,516,0,0,7,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5,1,18,0,1,1,2,886971,588695,36,0,0,0,1,1
129,2931,92,348,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,1,19,0,1,1,2,887134,587518,23,0,0,0,1,1
130,2931,130,492,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,1,19,0,1,1,2,887454,588011,28,0,0,0,1,1
131,2931,113,434,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5,1,17,0,1,1,2,886098,588452,27,0,0,0,1,1
132,2932,391,1203,0,0,0,0,0,0,0,0,0,0,0,2,66,27,0,0,0,1,11,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,4,17,2,1,1,2,887343,584847,43,0,0,0,1,1
133,2932,886,2441,0,0,4,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,2,20,1,1,1,2,887400,586176,50,0,0,0,1,1
134,2932,128,425,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,2,20,0,1,1,2,886596,586272,12,0,0,0,1,1
135,2933,425,1210,0,0,2,0,0,0,0,0,0,0,14,0,13,42,0,0,0,28,12,18,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,246,0,0,0,848,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7,4,20,1,1,1,2,885041,585584,44,0,0,0,1,1
136,2933,88,217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,1,14,0,1,1,1,885364,588270,22,0,0,0,1,1
137,2933,333,913,0,0,4,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,2,18,0,1,1,2,884976,587217,98,0,0,0,1,1
138,2933,47,135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,3,17,0,1,1,2,884186,586726,8,0,0,0,1,1
139,2933,46,165,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7,3,20,1,1,1,2,885934,585803,19,0,0,0,1,1
140,2934,424,1235,0,0,0,0,0,0,0,0,0,0,6,0,7,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,9,3,25,1,1,1,2,883854,582902,53,0,0,0,1,1
141,2934,198,542,0,0,4,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,4,15,2,1,1,2,884507,582450,62,0,0,0,1,1
142,2934,115,310,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,5,11,2,1,1,1,885162,582929,19,0,0,0,1,1
143,2935,274,753,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8,4,22,0,1,1,2,884217,580352,31,0,0,0,1,1
144,2935,137,360,0,0,2,0,0,0,0,0,5,0,20,0,699,88,0,0,0,56,41,5,0,79,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,5,7,2,1,1,1,886765,583239,118,0,0,0,1,1
145,2935,124,308,0,0,3,0,0,0,0,0,16,0,3,0,164,53,0,0,0,26,29,10,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5,4,13,2,1,1,1,885079,584640,46,0,0,0,1,1
146,2935,472,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,5,12,1,1,1,1,884722,580881,39,0,0,0,1,1
147,2935,113,314,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,7,7,3,1,1,1,885804,580785,13,0,0,0,1,1
148,2935,39,114,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,4,10,2,1,1,1,885571,582525,16,0,0,0,1,1
149,2936,3,12,0,0,112,0,0,0,0,0,71,0,12,0,210,152,0,0,0,53,63,2,0,173,0,0,0,2,0,0,0,0,0,110,0,0,0,0,959,0,0,0,360,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,8,8,5,1,1,1,887255,581391,127,0,0,0,1,1
150,2937,1,5,0,0,69,0,0,0,0,0,68,0,65,0,138,180,0,0,0,187,103,2,0,118,0,0,0,0,0,0,0,0,0,311,0,0,0,0,1241,0,0,0,0,265,488,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,7,8,2,1,1,1,884908,579611,83,0,0,0,1,1
151,2937,0,0,0,0,24,0,0,0,0,0,65,0,50,11,637,165,0,0,16,67,53,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,9,3,3,1,1,1,887118,579418,52,0,0,0,1,1
152,2938,185,563,0,0,14,0,0,0,0,0,0,0,0,2,3,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,5,10,2,1,1,1,890219,580687,56,0,0,0,1,1
153,2938,199,650,0,0,14,0,0,0,0,0,0,0,0,0,690,11,0,0,0,8,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,8,6,4,1,1,1,888798,580089,32,0,0,0,1,1
154,2938,76,301,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,6,9,3,1,1,1,890545,579746,17,0,0,0,1,1
155,2938,181,600,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,9,7,4,1,1,1,889724,579581,30,0,0,0,1,1
156,2939,112,407,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,5,8,1,1,1,1,891953,579677,28,0,0,0,1,1
157,2939,145,520,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,1,1,1,893094,580722,37,0,0,0,1,1
158,2939,156,552,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,1,1,1,891828,580675,40,0,0,0,1,1
159,2939,78,309,0,0,0,0,0,0,0,0,53,0,0,0,29,19,0,0,0,6,15,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,4,9,0,1,1,1,893264,579616,26,0,0,0,1,1
160,2940,151,594,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,12,1,1,1,1,892877,582074,52,0,0,0,1,1
161,2940,205,755,0,0,0,0,0,0,0,0,0,0,3,6,53,20,0,0,2,0,21,6,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,3,11,1,1,1,1,892866,583471,60,0,0,0,1,1
162,2940,183,706,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,10,1,1,1,1,891631,583581,47,0,0,0,1,1
163,2940,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,114,0,0,0,339,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,1,1,1,891705,581865,28,0,0,0,1,1
164,2941,152,545,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,11,1,1,1,1,890034,582504,80,0,0,0,1,1
165,2941,201,701,0,0,4,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,1,14,1,1,1,1,889546,583861,54,0,0,0,1,1
166,2941,71,315,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,4,9,2,1,1,1,889773,581439,19,0,0,0,1,1
